customer_id,Recency,Frequency,Monetary
81,0.40821917808219177,1.0,0.08889494202936336
82,0.038356164383561646,0.0,0.03502458383134517
83,0.5232876712328767,1.0,0.8647024759479147
84,0.8136986301369863,0.0,0.24774368045273218
85,0.5671232876712329,1.0,0.309188164082494
86,0.21095890410958903,1.0,0.6316411680030078
87,0.13972602739726028,0.0,0.10595473501195912
88,0.11232876712328767,1.0,0.11199056990851215
89,0.27945205479452057,1.0,0.12262275105628823
90,0.25205479452054796,0.0,0.13711026428133288
91,0.2136986301369863,1.0,0.22323532277342392
92,0.8273972602739726,0.0,0.3034940190550422
93,0.873972602739726,0.0,0.021909319076586553
94,0.26575342465753427,0.0,0.4540989747931678
95,0.3863013698630137,1.0,0.5414384731814619
96,0.0821917808219178,0.0,0.1278002445346774
97,0.24383561643835616,1.0,0.30223498108355484
98,0.5178082191780822,1.0,0.5182447295366877
99,0.5616438356164384,0.0,0.17573768647141397
100,0.0136986301369863,0.0,0.15633203472886426
101,0.2493150684931507,1.0,0.5450172971919678
102,0.3506849315068493,1.0,0.6424524275761562
103,0.1178082191780822,1.0,0.2651966226220649
104,0.6356164383561644,1.0,0.6082196311121661
105,0.263013698630137,1.0,0.23753483795803934
106,0.12054794520547946,1.0,0.6321015573647887
107,0.5068493150684932,0.0,0.07417483268860524
108,0.4301369863013699,1.0,0.2968015632654573
109,0.7890410958904109,0.0,0.0551643885054979
110,0.3506849315068493,0.0,0.5243992639259205
111,0.9397260273972603,0.0,0.0004816592130703921
112,0.18904109589041096,1.0,0.7553871044322252
113,0.5205479452054794,1.0,0.08840367707700096
115,0.14246575342465753,0.0,0.28862296238255264
116,0.6191780821917808,0.0,0.05376881181121702
117,0.38082191780821917,0.0,0.14738223020565885
118,0.8246575342465754,0.0,0.21407899485544044
119,0.3150684931506849,1.0,0.9879743005306482
120,0.22465753424657534,0.0,0.361517487248381
121,0.24383561643835616,1.0,0.9750113553560915
122,0.3643835616438356,0.0,0.13240688264942754
123,0.7945205479452054,0.0,0.6226577433922804
124,0.6356164383561644,0.0,0.05980944957741607
125,0.18356164383561643,1.0,0.5158824037950902
126,0.06575342465753425,1.0,0.5197679253387051
127,0.13424657534246576,1.0,0.5859953810116488
128,0.19452054794520549,0.0,0.019289696746810546
129,0.5068493150684932,1.0,0.2958663759329574
130,0.6328767123287671,1.0,0.24053525923831973
131,0.6027397260273972,0.0,0.023466821090361183
132,0.39452054794520547,1.0,0.43114057176104753
133,0.0,0.0,0.14345759958064086
134,0.8301369863013699,1.0,0.7774453124678378
135,0.2958904109589041,0.0,0.1529247417771441
136,0.12328767123287672,0.0,0.024767026515957188
137,0.6986301369863014,1.0,0.636286229074926
138,0.12602739726027398,0.0,0.1418026679254759
139,0.5178082191780822,1.0,0.6712552368432246
140,0.09863013698630137,0.0,0.08066076508341209
141,0.28493150684931506,1.0,0.29497853117268236
142,0.25205479452054796,0.0,0.05756170658308757
143,0.6328767123287671,1.0,0.43793937680707967
144,0.6493150684931507,0.0,0.20218708961194184
145,0.3178082191780822,0.0,0.3769443045513364
146,0.410958904109589,1.0,0.13905474036372814
147,0.29315068493150687,1.0,0.47220510723435666
148,0.008219178082191782,1.0,0.8552250418878844
149,0.9205479452054794,0.0,0.07214047433140623
150,0.057534246575342465,1.0,0.35996547422848757
151,0.1589041095890411,1.0,0.6135048460954727
152,0.8383561643835616,0.0,0.0
153,0.863013698630137,0.0,0.08353288113172075
154,0.8273972602739726,0.0,0.033674977460818864
155,0.6767123287671233,0.0,0.3108677962101241
156,0.06027397260273973,1.0,0.6641792376061947
157,0.18904109589041096,1.0,0.42566735873731176
158,0.7315068493150685,0.0,0.24051673388397088
159,0.3863013698630137,1.0,0.1577331004170263
160,0.4849315068493151,0.0,0.33262410958227373
161,0.35342465753424657,0.0,0.12160454269133601
162,0.41643835616438357,0.0,0.05283225223024681
163,0.5205479452054794,0.0,0.30609854665164504
164,0.9698630136986301,0.0,0.22505149362384744
165,0.06027397260273973,0.0,0.5591548870570895
166,0.452054794520548,1.0,0.23990676943892875
167,0.5917808219178082,0.0,0.8134688931855512
168,0.049315068493150684,0.0,0.018558974436383244
169,0.09863013698630137,0.0,0.049843495061963866
170,0.12328767123287672,1.0,0.5240411070751758
171,0.5178082191780822,1.0,0.27151239620655626
172,0.2767123287671233,1.0,0.11914135668717261
173,0.4684931506849315,1.0,0.17520113731953216
174,0.4876712328767123,1.0,0.6487675150364125
175,0.810958904109589,1.0,0.3012949908814088
176,0.03561643835616438,0.0,0.10094808646812059
177,0.010958904109589041,1.0,0.1947508751514619
178,0.2493150684931507,0.0,0.4914666728875263
179,0.2767123287671233,1.0,0.07643835654034202
180,0.5095890410958904,0.0,0.3970251025412669
181,0.5808219178082192,1.0,0.2676701004897554
182,0.915068493150685,0.0,0.13447829171532427
183,0.5643835616438356,1.0,0.30992506151103766
184,0.016438356164383564,1.0,0.38755658809629345
185,0.39452054794520547,0.0,0.2233457887752819
186,0.7808219178082192,0.0,0.05122191865036617
187,0.4410958904109589,0.0,0.09292660803506368
188,0.2904109589041096,0.0,0.006310970714845394
189,0.0136986301369863,1.0,0.45596934945816764
190,0.4958904109589041,0.0,0.37495591651789195
191,0.2191780821917808,0.0,0.03057232366950218
192,0.536986301369863,1.0,0.20400326046236536
193,0.473972602739726,1.0,0.5928929879475415
194,0.09315068493150686,1.0,0.1476319794272509
195,0.21095890410958903,0.0,0.1914327783503103
196,0.2684931506849315,1.0,0.5890198166401592
197,0.6273972602739726,0.0,0.5262909084422097
198,0.3726027397260274,0.0,0.08668905261337859
199,0.5150684931506849,1.0,0.5888901391597172
200,0.9972602739726028,0.0,0.1968490430625292
201,0.038356164383561646,1.0,0.33106180469885316
202,0.2493150684931507,1.0,0.11404688424123577
203,0.5561643835616439,0.0,0.5096544541126972
204,0.6465753424657534,1.0,0.3425413492770308
205,0.273972602739726,1.0,0.269054699196274
206,0.8821917808219178,0.0,0.45666233493566205
207,0.21095890410958903,1.0,0.0680401959021916
208,0.8191780821917808,0.0,0.19109932197203078
209,0.1315068493150685,0.0,0.07330825777961962
210,0.3178082191780822,0.0,0.29657171164668444
211,0.09863013698630137,1.0,0.6958383820641634
212,0.5452054794520548,0.0,0.11237617172866253
213,0.34794520547945207,0.0,0.06134225111872555
214,0.10684931506849316,0.0,0.6172256978226532
215,0.5178082191780822,0.0,0.44078130338904203
216,0.31232876712328766,0.0,0.034816688188096835
217,0.4301369863013699,1.0,0.685199339674036
218,0.42191780821917807,0.0,0.03616766680709342
219,0.6383561643835617,0.0,0.07236826757747371
220,0.8794520547945206,0.0,0.09559082844012398
221,0.46301369863013697,1.0,0.7782048519961411
222,0.6082191780821918,1.0,0.5310903474670351
223,0.904109589041096,0.0,0.14249702565144065
224,0.40821917808219177,0.0,0.22748243178895913
225,0.9424657534246575,0.0,0.4974949604174928
226,0.1863013698630137,1.0,0.6274715910260438
227,0.7616438356164383,0.0,0.1479050568728378
228,0.5753424657534246,1.0,0.19071440627611558
229,0.7534246575342466,1.0,0.421278222005102
230,0.5616438356164384,1.0,0.7458417440729157
231,0.29863013698630136,1.0,0.49602939905122734
232,0.008219178082191782,1.0,0.37696077153297985
233,0.3095890410958904,1.0,0.27693689440959696
234,0.7726027397260274,0.0,0.1525610959325183
235,0.263013698630137,1.0,0.27445106630567384
236,0.7123287671232876,0.0,0.5253769909609992
237,0.16986301369863013,0.0,0.5766181210899495
238,0.09041095890410959,1.0,0.5665156278517037
239,0.9178082191780822,0.0,0.005760699078260701
240,0.34794520547945207,1.0,0.4959388306521884
241,0.4657534246575343,1.0,0.5448841890903501
242,0.20273972602739726,0.0,0.08698683053143064
243,0.3835616438356164,0.0,0.030105759189604935
244,0.5945205479452055,0.0,0.027204825923420297
245,0.15616438356164383,1.0,0.09603818144143722
246,0.18904109589041096,1.0,0.10000192114785837
247,0.2958904109589041,0.0,0.2579552674443656
248,0.1506849315068493,0.0,0.05402679452363079
249,0.0410958904109589,0.0,0.15221323094530081
250,0.07123287671232877,1.0,0.3458553293327716
251,0.19726027397260273,0.0,0.1898457729944245
252,0.7698630136986302,0.0,0.23233538850412563
253,0.0027397260273972603,0.0,0.30089703882502594
254,0.8986301369863013,0.0,0.019312338846570264
255,0.16986301369863013,1.0,0.1679446874086597
256,0.7808219178082192,0.0,0.33342893331009654
257,0.0958904109589041,0.0,0.4220837318571598
258,0.4273972602739726,0.0,0.03225675866677827
259,0.2136986301369863,1.0,0.3019310280473864
260,0.7698630136986302,1.0,0.41881983887058455
261,0.8465753424657534,1.0,0.8516997355677196
262,0.3150684931506849,0.0,0.0064200644682331325
263,0.09041095890410959,1.0,0.048683945104572184
264,0.23835616438356164,0.0,0.3940445788638056
265,0.5863013698630137,1.0,0.1683227418622235
266,0.40273972602739727,0.0,0.03282486953347668
267,0.11232876712328767,1.0,0.7272313103188967
268,0.26575342465753427,1.0,0.41989636779552386
269,0.3561643835616438,0.0,0.33645885793248803
270,0.016438356164383564,1.0,0.41036953279056326
271,0.2191780821917808,0.0,0.12679301415748745
272,0.06301369863013699,1.0,0.6910012062064054
273,0.3013698630136986,0.0,0.1160304694050342
274,0.41643835616438357,0.0,0.1478378166977938
275,0.2410958904109589,1.0,0.41410616537515205
276,0.043835616438356165,1.0,0.39041292328719374
277,0.8657534246575342,0.0,0.20589764947559522
278,0.7917808219178082,0.0,0.013888526767764784
279,0.23835616438356164,0.0,0.2658237401729856
280,0.5698630136986301,0.0,0.5759697336877393
281,0.4794520547945206,0.0,0.4569697185930061
282,0.038356164383561646,1.0,0.36891253425475234
283,0.1589041095890411,0.0,0.24152945325504194
284,0.13972602739726028,0.0,0.2580087851347067
285,0.7287671232876712,0.0,0.36848988172590424
286,0.28493150684931506,0.0,0.30446351259929927
287,0.6493150684931507,1.0,0.6231119576359451
288,0.20821917808219179,1.0,0.5634520831417902
289,0.4684931506849315,0.0,0.25571575794085877
290,0.14246575342465753,1.0,0.30662137331882405
291,0.5561643835616439,1.0,0.12176646801082974
292,0.7068493150684931,1.0,0.48653618413378874
293,0.3424657534246575,0.0,0.5266223064477839
294,0.052054794520547946,1.0,0.5778949982915506
295,0.17534246575342466,1.0,0.6152503461496766
296,0.2410958904109589,1.0,0.3169084339763232
297,0.1095890410958904,0.0,0.2628006767929455
298,0.20273972602739726,0.0,0.08882976022702475
299,0.33424657534246577,1.0,0.3069843330392147
300,0.008219178082191782,0.0,0.06662952447473758
301,0.452054794520548,1.0,0.7449785997851057
302,0.4547945205479452,1.0,0.13213998032195692
303,0.25205479452054796,1.0,0.4943531975447729
304,0.40821917808219177,0.0,0.40598725730070484
305,0.07123287671232877,0.0,0.060767279009675705
306,0.23287671232876714,0.0,0.32153291132118705
307,0.6273972602739726,0.0,0.38265423043619656
308,0.9315068493150686,0.0,0.05544226882073082
309,0.8438356164383561,0.0,0.14113849966585748
310,0.010958904109589041,1.0,0.32991391885345894
311,0.8958904109589041,0.0,0.33936390794408355
312,0.005479452054794521,1.0,0.28548874687641934
313,0.049315068493150684,1.0,0.23194566993856439
314,0.1780821917808219,1.0,0.5008453050576961
315,0.3780821917808219,1.0,0.26916516519813205
316,0.4767123287671233,1.0,0.4492741491716421
317,0.0,1.0,0.7457422560588198
318,0.16986301369863013,1.0,0.7546220759100407
319,0.12876712328767123,1.0,0.5898040566409277
320,0.9342465753424658,0.0,0.11224992486939622
321,0.25205479452054796,1.0,0.17225286148112265
322,0.6986301369863014,0.0,0.20481837605371528
323,0.7863013698630137,0.0,0.11739860112990937
324,0.12876712328767123,1.0,0.10665458173180499
325,0.6602739726027397,1.0,0.6901360035458898
326,0.1315068493150685,1.0,0.18609061505548682
327,0.15342465753424658,0.0,0.13081644667236605
328,0.06301369863013699,1.0,0.14611701711605515
329,0.263013698630137,1.0,0.23855373244722675
330,0.1643835616438356,1.0,0.13434175299253082
331,0.5808219178082192,0.0,0.06881620241213834
332,0.24657534246575344,0.0,0.09454243060882546
333,0.18904109589041096,0.0,0.11390485652456116
334,0.2493150684931507,1.0,0.1842600355961253
335,0.1452054794520548,1.0,0.4091098086948407
336,0.17534246575342466,1.0,0.2926216944249661
337,0.589041095890411,0.0,0.30391461321118485
338,0.11506849315068493,1.0,0.37186835745974844
339,0.6438356164383562,0.0,0.10699901609784679
340,0.2876712328767123,0.0,0.24796667082915366
341,0.030136986301369864,1.0,0.25509138488687866
342,0.3780821917808219,0.0,0.2578379402001561
343,0.5698630136986301,1.0,0.5480472218143594
344,0.28493150684931506,1.0,0.7748558796044082
345,0.5068493150684932,0.0,0.2000902939493448
346,0.6301369863013698,1.0,0.262999652821137
347,0.44931506849315067,1.0,0.022635238517367855
348,0.5835616438356165,1.0,0.30419180740218266
349,0.16712328767123288,0.0,0.33320937355485075
350,0.5205479452054794,0.0,0.061309317155438685
351,0.3424657534246575,0.0,0.19783980645807572
352,0.030136986301369864,0.0,0.06179509311391994
353,0.8438356164383561,1.0,0.3781457080870718
354,0.3835616438356164,1.0,0.8437297164522984
355,0.09315068493150686,0.0,0.08380801695001307
356,0.2876712328767123,1.0,0.5283184055570573
357,0.9616438356164384,0.0,0.03888403265402459
358,0.049315068493150684,1.0,0.6657984908011322
359,0.5342465753424658,1.0,0.468172068980186
360,0.11506849315068493,1.0,0.5826512114895619
361,0.9808219178082191,0.0,0.45988368821965847
362,0.6383561643835617,1.0,0.49210133780503357
363,0.0684931506849315,1.0,0.9752219954962804
364,0.810958904109589,0.0,0.15044028592169126
365,0.2904109589041096,0.0,0.25685884091660705
366,0.2547945205479452,0.0,0.4057526028122859
367,0.20821917808219179,0.0,0.14645733473668607
368,0.07123287671232877,1.0,0.2830962316684757
369,0.2547945205479452,1.0,0.3568415505858814
370,0.25753424657534246,1.0,0.7744990950021337
371,0.20273972602739726,0.0,0.13516647432317272
372,0.08493150684931507,1.0,0.26136736326573173
373,0.43561643835616437,0.0,0.2360040947894353
374,0.33424657534246577,1.0,0.16355212005527417
375,0.8410958904109589,0.0,0.38025554011013657
376,0.8465753424657534,0.0,0.06067739673487198
377,0.7780821917808219,0.0,0.009116532712345159
378,0.3561643835616438,1.0,0.2731982034523026
379,0.5726027397260274,1.0,0.22957854132732103
380,0.32054794520547947,1.0,0.18864162496174855
381,0.36164383561643837,1.0,0.557132192811888
382,0.0821917808219178,1.0,0.5576625668456535
383,0.4246575342465753,0.0,0.18869925939750054
384,0.4794520547945206,0.0,0.07339608168171793
385,0.043835616438356165,0.0,0.050148134222367365
386,0.4986301369863014,1.0,0.24876943618427097
387,0.043835616438356165,1.0,0.2306440922644981
388,0.9205479452054794,0.0,0.3254369582191508
389,0.21095890410958903,1.0,0.2486836706548781
390,0.06575342465753425,1.0,0.21376406383150984
391,0.23287671232876714,0.0,0.15901615273674372
392,0.09863013698630137,0.0,0.1935659385973699
393,0.5671232876712329,0.0,0.05894287466843045
394,0.10684931506849316,0.0,0.18590536151199824
395,0.0027397260273972603,1.0,0.1727310900730173
396,0.33424657534246577,1.0,0.2805438495137437
397,0.3013698630136986,0.0,0.1687824450997693
398,0.008219178082191782,1.0,0.22293136973725555
399,0.12054794520547946,0.0,0.23806315361909947
400,0.1095890410958904,1.0,0.724344099537415
401,0.3095890410958904,1.0,0.1631527957504209
402,0.6164383561643836,0.0,0.04158255927084204
403,0.7698630136986302,1.0,0.4039570156889167
404,0.4684931506849315,1.0,0.384580181164243
405,0.4136986301369863,0.0,0.051975969184788334
406,0.2191780821917808,0.0,0.07757732277067943
407,0.6931506849315069,0.0,0.05606458350200553
408,0.07671232876712329,1.0,0.7608294418653795
409,0.452054794520548,0.0,0.5250442207069548
410,0.6712328767123288,0.0,0.055276912880061355
411,0.1917808219178082,0.0,0.6621867328273394
412,0.2493150684931507,1.0,0.4346363747391012
413,0.29315068493150687,1.0,0.6429375174104023
414,0.5643835616438356,0.0,0.18633899202860862
415,0.8684931506849315,0.0,0.049843495061963866
416,0.26575342465753427,1.0,0.9441419398927723
417,0.07671232876712329,1.0,0.6897167816382176
418,0.8383561643835616,0.0,0.09677576499421596
419,0.33424657534246577,0.0,0.6370196958822938
420,0.06575342465753425,1.0,0.22806700963730098
421,0.8301369863013699,1.0,0.388413557265987
422,0.1315068493150685,1.0,0.3829609279693055
423,0.3561643835616438,1.0,0.12712303991459123
424,0.473972602739726,0.0,0.23272373482121658
425,0.8684931506849315,0.0,0.18402126436229552
426,0.010958904109589041,0.0,0.15132058331537973
427,0.5726027397260274,1.0,0.3698936919110069
428,0.09863013698630137,1.0,0.7140385135255669
429,0.3041095890410959,0.0,0.7352589638700697
430,0.06027397260273973,1.0,0.9609293415540163
431,0.6794520547945205,1.0,0.6484429782731899
432,0.452054794520548,1.0,0.5032474260049318
433,0.5095890410958904,0.0,0.24801469952561364
434,0.2,0.0,0.2649674571275271
435,0.536986301369863,1.0,0.08692576547450291
436,0.21095890410958903,0.0,0.12275723140637626
437,0.2876712328767123,0.0,0.0946659329711512
438,0.7123287671232876,1.0,0.9590322080438458
439,0.019178082191780823,1.0,0.4318726663199451
440,0.8191780821917808,0.0,0.10567411019978563
441,0.2273972602739726,1.0,0.2942080136566167
442,0.7835616438356164,0.0,0.08607291305022016
443,0.20821917808219179,0.0,0.6209341993136013
444,0.6410958904109589,1.0,0.5666027656295669
445,0.5616438356164384,0.0,0.30099172396947566
446,0.726027397260274,0.0,0.13418531666691824
447,0.7835616438356164,0.0,0.40041935913251936
448,0.7315068493150685,0.0,0.16770179942941907
449,0.7013698630136986,1.0,0.3190957980379591
450,0.5452054794520548,1.0,0.6042812780024452
451,0.19452054794520549,1.0,0.27749951628241415
452,0.4958904109589041,1.0,0.4211753033698305
453,0.12054794520547946,0.0,0.15942233828394836
454,0.0547945205479452,0.0,0.01174644690564831
455,0.2136986301369863,1.0,0.19892388274960168
456,0.0273972602739726,0.0,0.19971361174425128
457,0.0547945205479452,1.0,0.34560077724153354
458,0.1917808219178082,1.0,0.2609104045251265
459,0.16986301369863013,0.0,0.2270083199424753
460,0.0547945205479452,1.0,0.14318383601081883
461,0.5205479452054794,0.0,0.3374578548188562
462,0.4246575342465753,0.0,0.5856152681853796
463,0.9945205479452055,0.0,0.16280355851473313
464,0.9342465753424658,0.0,0.3399999451100611
465,0.10410958904109589,0.0,0.5239244659552015
466,0.6082191780821918,0.0,0.4674646748937536
467,0.4767123287671233,0.0,0.2408186285474338
468,0.6219178082191781,1.0,0.1970418439726044
469,0.8082191780821918,0.0,0.07908267934258317
470,0.2821917808219178,0.0,0.259247925503375
471,0.7123287671232876,1.0,0.08272256841001685
472,0.2219178082191781,1.0,0.08812442451329774
473,0.6383561643835617,0.0,0.05145931763572566
474,0.3424657534246575,1.0,0.5744190929163161
475,0.1863013698630137,1.0,0.5991291711207564
476,0.11232876712328767,0.0,0.23022487035682573
477,0.13972602739726028,0.0,0.01796136022757368
478,0.1452054794520548,1.0,0.32354051083321544
479,0.16712328767123288,1.0,0.9270924387737037
480,0.904109589041096,1.0,0.6170473055215161
481,0.4191780821917808,1.0,0.4661679000893333
482,0.8383561643835616,0.0,0.29313422922861787
483,0.4794520547945206,1.0,0.7317096432016752
484,0.473972602739726,0.0,0.52257417346044
485,0.3561643835616438,1.0,0.2529616552609948
486,0.873972602739726,0.0,0.34061951529439527
487,0.0684931506849315,0.0,0.3300682968063661
488,0.4438356164383562,1.0,0.957247598908239
489,0.3589041095890411,1.0,0.9604188651230698
490,0.7123287671232876,1.0,0.4570019664320578
491,0.36712328767123287,1.0,0.3501250804480665
492,0.22465753424657534,1.0,0.5571020033455417
493,0.1452054794520548,1.0,0.4650550065799313
494,0.4821917808219178,1.0,0.2711302250075816
495,0.6767123287671233,0.0,0.16634533181654135
496,0.7616438356164383,0.0,0.04281209390021832
497,0.24383561643835616,1.0,0.4534423539001359
498,0.8575342465753425,1.0,0.38666188209366686
499,0.0684931506849315,1.0,0.21025796898992902
500,0.0410958904109589,0.0,0.2723021252012059
501,0.46301369863013697,1.0,0.6994501400379562
502,0.3424657534246575,1.0,0.162265637114381
503,0.2410958904109589,1.0,0.6067135884160272
504,0.7479452054794521,0.0,0.6334854699470722
505,0.5013698630136987,0.0,0.1330696786605757
506,0.6191780821917808,0.0,0.01742069433028099
507,0.049315068493150684,0.0,0.18539351283258151
508,0.821917808219178,0.0,0.12013074783424882
509,0.5041095890410959,0.0,0.4021031080055603
510,0.29315068493150687,0.0,0.3220571102368363
511,0.536986301369863,0.0,0.1142136124303755
512,0.12054794520547946,0.0,0.12603278850494898
513,0.12054794520547946,0.0,0.14248741991214867
514,0.0958904109589041,1.0,0.9563419149178501
515,0.4191780821917808,0.0,0.05283225223024681
516,0.263013698630137,1.0,0.6746021508622522
517,0.6575342465753424,1.0,0.04017600458879888
518,0.8082191780821918,0.0,0.2896144119023343
519,0.4410958904109589,0.0,0.16741156887795358
520,0.7479452054794521,0.0,0.2096082093392486
521,0.6301369863013698,1.0,0.2785739868346481
522,0.0958904109589041,0.0,0.2990760651049563
523,0.13424657534246576,0.0,0.1432400981981005
524,0.43561643835616437,0.0,0.1391816733472296
525,0.4684931506849315,0.0,0.1921202748339236
526,0.6219178082191781,0.0,0.11930808487631236
527,0.0027397260273972603,0.0,0.2669091887129818
528,0.15342465753424658,1.0,0.3503933550240074
529,0.37534246575342467,0.0,0.06981588542274171
530,0.038356164383561646,1.0,0.5296247861007696
531,0.1095890410958904,0.0,0.14019164822136013
532,0.9232876712328767,0.0,0.051109394275802716
533,0.5150684931506849,1.0,0.38638194340572857
534,0.03561643835616438,1.0,0.18095566127967658
535,0.20273972602739726,1.0,0.467898305410364
536,0.4849315068493151,1.0,0.16251538633597307
537,0.810958904109589,0.0,0.4077409908457304
538,0.04657534246575343,1.0,0.3978395320083816
539,0.7095890410958904,0.0,0.6807669771150121
540,0.7863013698630137,0.0,0.5308145255245076
541,0.9452054794520548,1.0,0.06333681427028627
542,0.2547945205479452,1.0,0.3252146539669644
543,0.07671232876712329,1.0,0.514595234729962
544,0.263013698630137,0.0,0.06643123457078125
545,0.11506849315068493,0.0,0.12150368242877
546,0.5506849315068493,0.0,0.058679402962135536
547,0.8904109589041096,0.0,0.173228530143496
548,0.6821917808219178,1.0,0.43824127147054254
549,0.5945205479452055,1.0,0.19487712201072818
550,0.8027397260273973,0.0,0.15179675353456898
551,0.5452054794520548,1.0,0.02545109237839476
552,0.3178082191780822,1.0,0.7975391468182359
553,0.38904109589041097,1.0,0.7075018079373594
554,0.38904109589041097,0.0,0.5924819995306909
555,0.06301369863013699,1.0,0.5786243483535075
556,0.18356164383561643,1.0,0.13230808075956696
557,0.2767123287671233,0.0,0.04236885764431593
558,0.04657534246575343,0.0,0.0883103641810215
559,0.0958904109589041,1.0,0.11699378783117499
560,0.7643835616438356,0.0,0.026804129370096776
561,0.3726027397260274,1.0,0.38942078764317684
562,0.5589041095890411,1.0,0.28605479937041234
563,0.052054794520547946,1.0,0.30942281857091297
564,0.7890410958904109,0.0,0.07973312511749875
565,0.8849315068493151,0.0,0.21357812416378605
566,0.2136986301369863,1.0,0.8282013527625419
567,0.7041095890410959,0.0,0.11373058096883483
568,0.8684931506849315,0.0,0.34125761083307826
569,0.2493150684931507,1.0,0.29233420837044116
570,0.2821917808219178,1.0,0.1848267742143534
571,0.904109589041096,0.0,0.16400907879587942
572,0.16164383561643836,0.0,0.21959817820293082
574,0.6465753424657534,0.0,0.13738677234809551
575,0.2547945205479452,0.0,0.0878458580738297
576,0.4246575342465753,0.0,0.1352604733433873
577,0.10410958904109589,1.0,0.04872648480715104
578,0.5123287671232877,1.0,0.5284741557584348
579,0.452054794520548,0.0,0.07985937197676507
580,0.8767123287671232,0.0,0.2789836030030285
581,0.15616438356164383,1.0,0.6363555276226756
582,0.07397260273972603,0.0,0.4593032271167275
583,0.14246575342465753,1.0,0.7165744286986554
584,0.0027397260273972603,0.0,0.41304541730762107
585,0.0273972602739726,1.0,0.3888142538193105
586,0.0273972602739726,1.0,0.05848454367935491
587,0.3178082191780822,1.0,0.6004712301246962
588,0.1589041095890411,1.0,0.45246462686505706
589,0.6575342465753424,0.0,0.1949971937518782
